,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
ATG4B|23192,ENSG00000168397,ATG4B,23192,2,-0.18,0.0043,0.035
FBXO17|115290,ENSG00000269190,FBXO17,115290,19,-0.38,0.0044,0.035
PDS5A|23244,ENSG00000121892,PDS5A,23244,4,-0.18,0.0044,0.035
PCDHA6|56142,ENSG00000081842,PCDHA6,56142,5,-0.9,0.0044,0.035
AP4B1|10717,ENSG00000134262,AP4B1,10717,1,0.18,0.0044,0.035
ACCS|84680,ENSG00000110455,ACCS,84680,11,0.33,0.0044,0.035
SPSB1|80176,ENSG00000171621,SPSB1,80176,1,0.36,0.0044,0.035
ZFC3H1|196441,ENSG00000133858,ZFC3H1,196441,12,-0.24,0.0044,0.035
AP1S1|1174,ENSG00000106367,AP1S1,1174,7,0.2,0.0044,0.035
TBC1D12|23232,ENSG00000108239,TBC1D12,23232,10,-0.23,0.0044,0.035
CYP27A1|1593,ENSG00000135929,CYP27A1,1593,2,0.51,0.0044,0.035
PTPRK|5796,ENSG00000273993,PTPRK,5796,CHR_HSCHR6_1_CTG8,-0.24,0.0044,0.035
EPB41L1|2036,ENSG00000088367,EPB41L1,2036,20,-0.62,0.0044,0.035
ALS2CR4|65062,ENSG00000155755,TMEM237,65062,2,-0.3,0.0044,0.035
SLC7A8|23428,ENSG00000092068,SLC7A8,23428,14,0.46,0.0044,0.036
NAGPA|51172,ENSG00000103174,NAGPA,51172,16,0.22,0.0045,0.036
ADHFE1|137872,ENSG00000147576,ADHFE1,137872,8,0.55,0.0045,0.036
CUEDC2|79004,ENSG00000107874,CUEDC2,79004,10,0.19,0.0045,0.036
GON4L|54856,ENSG00000116580,GON4L,54856,1,-0.22,0.0045,0.036
IMMP2L|83943,ENSG00000184903,IMMP2L,83943,7,0.33,0.0045,0.036
SYTL5|94122,ENSG00000147041,SYTL5,94122,X,0.67,0.0045,0.036
AMDHD2|51005,ENSG00000162066,AMDHD2,51005,16,0.26,0.0045,0.036
EVC|2121,ENSG00000072840,EVC,2121,4,-0.9,0.0045,0.036
ASPDH|554235,ENSG00000204653,ASPDH,554235,19,0.94,0.0045,0.036
C12orf27|283460,ENSG00000241388,HNF1A-AS1,283460,12,-0.49,0.0045,0.036
SEMA4D|10507,ENSG00000187764,SEMA4D,10507,9,-0.46,0.0045,0.036
DHX30|22907,ENSG00000132153,DHX30,22907,3,0.13,0.0045,0.036
ZNF551|90233,ENSG00000204519,ZNF551,90233,19,-0.5,0.0045,0.036
FLJ10661|286042,ENSG00000173295,FAM86B3P,286042,8,0.41,0.0046,0.036
PARK7|11315,ENSG00000116288,PARK7,11315,1,0.25,0.0046,0.036
SUZ12P|440423,NA,NA,NA,NA,-0.29,0.0046,0.036
NBEAL1|65065,ENSG00000144426,NBEAL1,65065,2,-0.38,0.0046,0.036
PCDHGB1|56104,ENSG00000254221,PCDHGB1,56104,5,-0.68,0.0046,0.036
ABHD1|84696,ENSG00000143994,ABHD1,84696,2,0.73,0.0046,0.036
DTNA|1837,ENSG00000134769,DTNA,1837,18,0.64,0.0046,0.036
FOXP4|116113,ENSG00000137166,FOXP4,116113,6,-0.24,0.0046,0.037
HOXD1|3231,ENSG00000128645,HOXD1,3231,2,-0.8,0.0046,0.037
SP3|6670,ENSG00000172845,SP3,6670,2,-0.24,0.0046,0.037
CD36|948,ENSG00000135218,CD36,948,7,0.59,0.0046,0.037
SLC29A1|2030,ENSG00000112759,SLC29A1,2030,6,-0.35,0.0046,0.037
ZFAND5|7763,ENSG00000107372,ZFAND5,7763,9,0.38,0.0046,0.037
ANXA13|312,ENSG00000104537,ANXA13,312,8,-1,0.0047,0.037
ZNF389|651302,ENSG00000226314,ZNF192P1,651302,6,-0.52,0.0047,0.037
ASPSCR1|79058,ENSG00000169696,ASPSCR1,79058,17,0.36,0.0047,0.037
C1orf9|51430,ENSG00000094975,SUCO,51430,1,-0.24,0.0047,0.037
IDO2|169355,ENSG00000188676,IDO2,169355,8,0.88,0.0047,0.037
CTBS|1486,ENSG00000117151,CTBS,1486,1,0.26,0.0047,0.037
NFATC2|4773,ENSG00000101096,NFATC2,4773,20,-0.81,0.0047,0.037
CIC|23152,ENSG00000079432,CIC,23152,19,-0.18,0.0047,0.037
LIN9|286826,ENSG00000183814,LIN9,286826,1,-0.35,0.0047,0.037
SULT1C4|27233,ENSG00000198075,SULT1C4,27233,2,-0.74,0.0047,0.037
DMTF1|9988,ENSG00000135164,DMTF1,9988,7,-0.22,0.0047,0.037
C9orf163|158055,NA,NA,NA,NA,-0.35,0.0048,0.037
LOC650623|650623,NA,NA,NA,NA,-0.65,0.0048,0.037
SMC6|79677,ENSG00000163029,SMC6,79677,2,-0.23,0.0048,0.037
MPP2|4355,ENSG00000108852,MPP2,4355,17,-0.67,0.0048,0.037
SMAGP|57228,ENSG00000170545,SMAGP,57228,12,-0.36,0.0048,0.037
C6orf132|647024,ENSG00000188112,C6orf132,647024,6,-0.86,0.0048,0.037
KIF14|9928,ENSG00000118193,KIF14,9928,1,-0.51,0.0048,0.037
C11orf46|120534,ENSG00000152219,ARL14EP,120534,11,-0.13,0.0048,0.037
C2orf43|60526,ENSG00000118961,LDAH,60526,2,-0.18,0.0048,0.038
OTUD3|23252,ENSG00000169914,OTUD3,23252,1,-0.3,0.0048,0.038
PLA1A|51365,ENSG00000144837,PLA1A,51365,3,0.56,0.0048,0.038
PEF1|553115,ENSG00000162517,PEF1,553115,1,0.17,0.0048,0.038
MKI67|4288,ENSG00000148773,MKI67,4288,10,-0.53,0.0048,0.038
SENP7|57337,ENSG00000138468,SENP7,57337,3,-0.26,0.0048,0.038
BZRAP1|9256,ENSG00000005379,BZRAP1,9256,17,-0.5,0.0048,0.038
INHBB|3625,ENSG00000163083,INHBB,3625,2,-0.45,0.0049,0.038
NUDT7|283927,ENSG00000140876,NUDT7,283927,16,0.37,0.0049,0.038
TNRC6B|23112,ENSG00000100354,TNRC6B,23112,22,-0.22,0.0049,0.038
MOBKL3|25843,ENSG00000115540,MOB4,25843,2,-0.15,0.0049,0.038
C2orf15|150590,ENSG00000273045,C2orf15,150590,2,-0.51,0.0049,0.038
TXN|7295,ENSG00000136810,TXN,7295,9,0.33,0.0049,0.038
RNPC3|55599,ENSG00000185946,RNPC3,55599,1,-0.33,0.0049,0.038
SPAG8|26206,ENSG00000137098,SPAG8,26206,9,-0.35,0.0049,0.038
AGER|177,ENSG00000206320,AGER,177,CHR_HSCHR6_MHC_QBL_CTG1,-0.34,0.0049,0.038
SCAND2|54581,NA,NA,NA,NA,-0.17,0.0049,0.038
SDR42E1|93517,ENSG00000184860,SDR42E1,93517,16,-0.82,0.0049,0.038
FAM193B|54540,ENSG00000146067,FAM193B,54540,5,-0.22,0.005,0.038
RBM25|58517,ENSG00000119707,RBM25,58517,14,-0.18,0.005,0.038
CDK6|1021,ENSG00000105810,CDK6,1021,7,0.58,0.005,0.039
ARHGEF10|9639,ENSG00000104728,ARHGEF10,9639,8,-0.43,0.005,0.039
LGR6|59352,ENSG00000133067,LGR6,59352,1,-0.84,0.005,0.039
RNASEL|6041,ENSG00000135828,RNASEL,6041,1,0.42,0.005,0.039
HESX1|8820,ENSG00000163666,HESX1,8820,3,0.36,0.005,0.039
SLCO4C1|353189,ENSG00000173930,SLCO4C1,353189,5,-1.1,0.005,0.039
GLIS2|84662,ENSG00000274636,GLIS2,84662,CHR_HSCHR16_3_CTG1,-0.55,0.005,0.039
FAM3A|60343,ENSG00000071889,FAM3A,60343,X,0.23,0.005,0.039
CEP250|11190,ENSG00000126001,CEP250,11190,20,-0.21,0.005,0.039
UHRF2|115426,ENSG00000147854,UHRF2,115426,9,-0.22,0.005,0.039
GTF2IP1|2970,ENSG00000277053,GTF2IP1,2970,7,-0.18,0.0051,0.039
TRIB1|10221,ENSG00000173334,TRIB1,10221,8,0.32,0.0051,0.039
TMEM91|641649,ENSG00000142046,TMEM91,641649,19,-0.42,0.0051,0.039
ZBTB10|65986,ENSG00000205189,ZBTB10,65986,8,0.33,0.0051,0.039
RFX1|5989,ENSG00000132005,RFX1,5989,19,-0.14,0.0051,0.039
NBN|4683,ENSG00000104320,NBN,4683,8,0.23,0.0051,0.039
RGSL1|353299,ENSG00000121446,RGSL1,353299,1,1,0.0051,0.039
TRUB2|26995,ENSG00000167112,TRUB2,26995,9,0.2,0.0051,0.039
PEA15|8682,ENSG00000162734,PEA15,8682,1,-0.21,0.0051,0.039
TRIM45|80263,ENSG00000134253,TRIM45,80263,1,-0.41,0.0051,0.039
CNBP|7555,ENSG00000169714,CNBP,7555,3,0.14,0.0051,0.039
ZNF677|342926,ENSG00000197928,ZNF677,342926,19,-0.53,0.0051,0.039
KLRA1|10748,NA,NA,NA,NA,-0.48,0.0051,0.039
PLEKHG4|25894,ENSG00000196155,PLEKHG4,25894,16,-0.73,0.0051,0.039
EHF|26298,ENSG00000135373,EHF,26298,11,-0.86,0.0052,0.04
SMPD3|55512,ENSG00000103056,SMPD3,55512,16,-0.45,0.0052,0.04
EFHC1|114327,ENSG00000096093,EFHC1,114327,6,-0.29,0.0052,0.04
ZNF71|58491,ENSG00000197951,ZNF71,58491,19,-0.36,0.0052,0.04
PCDHGB5|56101,ENSG00000276547,PCDHGB5,56101,5,-0.84,0.0052,0.04
ALG9|79796,ENSG00000086848,ALG9,79796,11,0.17,0.0052,0.04
USP13|8975,ENSG00000058056,USP13,8975,3,0.22,0.0052,0.04
DCDC2|51473,ENSG00000146038,DCDC2,51473,6,-1,0.0052,0.04
CLIP3|25999,ENSG00000105270,CLIP3,25999,19,-0.44,0.0052,0.04
FAM101A|144347,ENSG00000178882,FAM101A,144347,12,-0.93,0.0052,0.04
UBXN11|91544,ENSG00000158062,UBXN11,91544,1,0.3,0.0052,0.04
GNAQ|2776,ENSG00000156052,GNAQ,2776,9,-0.19,0.0052,0.04
RCE1|9986,ENSG00000173653,RCE1,9986,11,-0.24,0.0052,0.04
CLEC18B|497190,ENSG00000140839,CLEC18B,497190,16,-0.5,0.0052,0.04
PLXNB1|5364,ENSG00000164050,PLXNB1,5364,3,-0.25,0.0052,0.04
SAFB2|9667,ENSG00000130254,SAFB2,9667,19,-0.14,0.0052,0.04
MANBA|4126,ENSG00000109323,MANBA,4126,4,-0.21,0.0052,0.04
LRDD|55367,ENSG00000177595,PIDD1,55367,11,-0.23,0.0053,0.04
FEM1B|10116,ENSG00000169018,FEM1B,10116,15,-0.21,0.0053,0.04
VWA5A|4013,ENSG00000110002,VWA5A,4013,11,0.54,0.0053,0.04
ZNF137|7696,NA,NA,NA,NA,-0.52,0.0053,0.04
FLJ42627|645644,NA,NA,NA,NA,-0.32,0.0053,0.04
SELO|83642,ENSG00000073169,,83642,22,0.28,0.0053,0.04
ZBTB12|221527,ENSG00000234196,ZBTB12,221527,CHR_HSCHR6_MHC_MCF_CTG1,-0.42,0.0053,0.04
NDUFAF4|29078,ENSG00000123545,NDUFAF4,29078,6,0.25,0.0053,0.04
IL10RB|3588,ENSG00000243646,IL10RB,3588,21,-0.17,0.0053,0.04
TCEAL3|85012,ENSG00000196507,TCEAL3,85012,X,-0.42,0.0053,0.04
SNED1|25992,ENSG00000162804,SNED1,25992,2,-0.37,0.0053,0.04
LARP4|113251,ENSG00000161813,LARP4,113251,12,0.19,0.0053,0.04
TRMT61A|115708,ENSG00000166166,TRMT61A,115708,14,0.21,0.0053,0.04
EIF3E|3646,ENSG00000104408,EIF3E,3646,8,0.29,0.0053,0.04
HIRIP3|8479,ENSG00000149929,HIRIP3,8479,16,0.25,0.0053,0.04
ZC3H12B|340554,ENSG00000102053,ZC3H12B,340554,X,-0.58,0.0054,0.04
BIRC6|57448,ENSG00000115760,BIRC6,57448,2,-0.22,0.0054,0.04
MC1R|4157,ENSG00000258839,MC1R,4157,16,-0.44,0.0054,0.04
FLJ13197|79667,ENSG00000231160,KLF3-AS1,79667,4,-0.51,0.0054,0.04
C9orf66|157983,ENSG00000183784,C9orf66,157983,9,-0.71,0.0054,0.04
KYNU|8942,ENSG00000115919,KYNU,8942,2,0.55,0.0054,0.04
TSPAN10|83882,ENSG00000182612,TSPAN10,83882,17,0.56,0.0054,0.04
CEBPB|1051,ENSG00000172216,CEBPB,1051,20,0.3,0.0054,0.04
NSUN4|387338,ENSG00000117481,NSUN4,387338,1,0.16,0.0054,0.04
FAT3|120114,ENSG00000165323,FAT3,120114,11,-0.59,0.0054,0.04
ZNF354A|6940,ENSG00000169131,ZNF354A,6940,5,-0.4,0.0054,0.04
ZNF225|7768,ENSG00000256294,ZNF225,7768,19,-0.27,0.0054,0.04
CCDC81|60494,ENSG00000149201,CCDC81,60494,11,-0.36,0.0054,0.04
ZFAND1|79752,ENSG00000104231,ZFAND1,79752,8,0.21,0.0054,0.04
ACVR1B|91,ENSG00000135503,ACVR1B,91,12,-0.25,0.0054,0.04
CSTF2|1478,ENSG00000101811,CSTF2,1478,X,0.24,0.0054,0.04
ZNF692|55657,ENSG00000171163,ZNF692,55657,1,-0.27,0.0054,0.04
GDE1|51573,ENSG00000006007,GDE1,51573,16,0.18,0.0054,0.04
RB1CC1|9821,ENSG00000023287,RB1CC1,9821,8,0.28,0.0054,0.041
C1S|716,ENSG00000182326,C1S,716,12,0.4,0.0054,0.041
DBNDD1|79007,ENSG00000003249,DBNDD1,79007,16,0.51,0.0054,0.041
HSPH1|10808,ENSG00000120694,HSPH1,10808,13,0.26,0.0054,0.041
PSME2|5721,ENSG00000100911,PSME2,5721,14,0.27,0.0054,0.041
MZF1|7593,ENSG00000099326,MZF1,7593,19,-0.24,0.0055,0.041
WDR27|253769,ENSG00000184465,WDR27,253769,6,-0.34,0.0055,0.041
KIF5C|3800,ENSG00000276734,KIF5C,3800,CHR_HSCHR2_2_CTG7_2,-0.6,0.0055,0.041
PHF3|23469,ENSG00000118482,PHF3,23469,6,-0.24,0.0055,0.041
RNF128|79589,ENSG00000133135,RNF128,79589,X,0.3,0.0055,0.041
TFAP2A|7020,ENSG00000137203,TFAP2A,7020,6,-0.78,0.0055,0.041
TCF12|6938,ENSG00000140262,TCF12,6938,15,-0.24,0.0055,0.041
TUBBP5|643224,NA,NA,NA,NA,-1,0.0055,0.041
KCNS1|3787,ENSG00000124134,KCNS1,3787,20,-0.7,0.0055,0.041
FAM163A|148753,ENSG00000143340,FAM163A,148753,1,-0.6,0.0055,0.041
TTYH2|94015,ENSG00000141540,TTYH2,94015,17,-0.48,0.0055,0.041
SP4|6671,ENSG00000105866,SP4,6671,7,-0.33,0.0055,0.041
FEN1|2237,ENSG00000168496,FEN1,2237,11,-0.3,0.0055,0.041
ODZ2|57451,ENSG00000145934,TENM2,57451,5,1.1,0.0056,0.041
NPIP|9284,ENSG00000281994,NPIPA1,9284,CHR_HSCHR16_1_CTG1,-0.23,0.0056,0.041
NANP|140838,ENSG00000170191,NANP,140838,20,-0.17,0.0056,0.041
DSCC1|79075,ENSG00000136982,DSCC1,79075,8,0.34,0.0056,0.041
C9orf16|79095,ENSG00000171159,C9orf16,79095,9,0.3,0.0056,0.041
TUB|7275,ENSG00000166402,TUB,7275,11,-0.85,0.0056,0.041
LILRB2|10288,ENSG00000277816,LILRB3,10288,CHR_HSCHR19LRC_COX1_CTG3_1,0.42,0.0056,0.041
NME1|4830,ENSG00000239672,NME1,4830,17,0.28,0.0056,0.041
RAP1GDS1|5910,ENSG00000138698,RAP1GDS1,5910,4,0.24,0.0056,0.041
FAM76B|143684,ENSG00000077458,FAM76B,143684,11,-0.25,0.0056,0.041
PROM1|8842,ENSG00000007062,PROM1,8842,4,-1.1,0.0056,0.041
ZNF781|163115,ENSG00000196381,ZNF781,163115,19,-0.61,0.0056,0.041
CTNND1|1500,ENSG00000198561,CTNND1,1500,11,-0.2,0.0056,0.041
AHNAK2|113146,ENSG00000185567,AHNAK2,113146,14,-0.86,0.0056,0.041
ACIN1|22985,ENSG00000100813,ACIN1,22985,14,-0.14,0.0056,0.041
FECH|2235,ENSG00000066926,FECH,2235,18,0.24,0.0056,0.041
C18orf18|147525,NA,NA,NA,NA,0.41,0.0056,0.041
SCNN1D|6339,ENSG00000162572,SCNN1D,6339,1,-0.41,0.0056,0.042
SPPL3|121665,ENSG00000157837,SPPL3,121665,12,-0.15,0.0056,0.042
SLC5A9|200010,ENSG00000117834,SLC5A9,200010,1,-0.58,0.0056,0.042
GPR35|2859,ENSG00000178623,GPR35,2859,2,-0.79,0.0057,0.042
DNASE2B|58511,ENSG00000137976,DNASE2B,58511,1,0.55,0.0057,0.042
C5orf43|643155,ENSG00000188725,SMIM15,643155,5,-0.15,0.0057,0.042
WDR89|112840,ENSG00000140006,WDR89,112840,14,-0.16,0.0057,0.042
UCA1|652995,ENSG00000214049,UCA1,652995,19,-0.92,0.0057,0.042
LOC100129550|100129550,ENSG00000273033,,100129550,3,-0.28,0.0057,0.042
SLC25A22|79751,ENSG00000177542,SLC25A22,79751,11,0.29,0.0057,0.042
SMC4|10051,ENSG00000113810,SMC4,10051,3,-0.31,0.0057,0.042
EIF2AK3|9451,ENSG00000172071,EIF2AK3,9451,2,-0.24,0.0057,0.042
DOT1L|84444,ENSG00000104885,DOT1L,84444,19,-0.26,0.0058,0.042
FNBP1|23048,ENSG00000187239,FNBP1,23048,9,-0.19,0.0058,0.042
MTA3|57504,ENSG00000057935,MTA3,57504,2,-0.21,0.0058,0.042
GLOD5|392465,ENSG00000171433,GLOD5,392465,X,0.66,0.0058,0.042
SYT17|51760,ENSG00000103528,SYT17,51760,16,-0.61,0.0058,0.043
PYCR1|5831,ENSG00000183010,PYCR1,5831,17,-0.91,0.0058,0.043
NDUFV2|4729,ENSG00000178127,NDUFV2,4729,18,0.22,0.0058,0.043
SELK|58515,ENSG00000113811,,58515,3,0.19,0.0058,0.043
SNORD116-28|100033820,NA,NA,NA,NA,-0.68,0.0059,0.043
FITM1|161247,ENSG00000139914,FITM1,161247,14,0.53,0.0059,0.043
POFUT2|23275,ENSG00000186866,POFUT2,23275,21,-0.22,0.0059,0.043
DYRK1A|1859,ENSG00000157540,DYRK1A,1859,21,-0.18,0.0059,0.043
HSPA12A|259217,ENSG00000165868,HSPA12A,259217,10,-0.49,0.0059,0.043
CEP170|9859,ENSG00000276725,CEP170,9859,CHR_HSCHR1_3_CTG32_1,-0.29,0.0059,0.043
ONECUT2|9480,ENSG00000119547,ONECUT2,9480,18,0.45,0.0059,0.043
STT3A|3703,ENSG00000134910,STT3A,3703,11,-0.18,0.0059,0.043
C9orf7|11094,ENSG00000160325,CACFD1,11094,9,-0.23,0.0059,0.043
QRICH2|84074,ENSG00000129646,QRICH2,84074,17,-0.4,0.0059,0.043
SRR|63826,ENSG00000167720,SRR,63826,17,0.26,0.0059,0.043
DGCR8|54487,ENSG00000128191,DGCR8,54487,22,-0.15,0.0059,0.043
SRPK3|26576,ENSG00000184343,SRPK3,26576,X,-0.66,0.0059,0.043
LAMA1|284217,ENSG00000101680,LAMA1,284217,18,-0.86,0.006,0.043
OPLAH|26873,ENSG00000178814,OPLAH,26873,8,0.33,0.006,0.043
LSG1|55341,ENSG00000041802,LSG1,55341,3,0.13,0.006,0.043
ABCB11|8647,ENSG00000276582,ABCB11,8647,CHR_HSCHR2_1_CTG7_2,1,0.006,0.043
SLC25A43|203427,ENSG00000077713,SLC25A43,203427,X,0.27,0.006,0.043
WDR45|11152,ENSG00000196998,WDR45,11152,X,0.17,0.006,0.043
SLC4A5|57835,ENSG00000188687,SLC4A5,57835,2,-0.4,0.006,0.043
C17orf85|55421,ENSG00000074356,NCBP3,55421,17,-0.19,0.006,0.043
HMGXB4|10042,ENSG00000100281,HMGXB4,10042,22,-0.23,0.006,0.043
TMCC1|23023,ENSG00000172765,TMCC1,23023,3,0.32,0.006,0.043
STON1|11037,ENSG00000243244,STON1,11037,2,-0.48,0.006,0.043
SRD5A1|6715,ENSG00000145545,SRD5A1,6715,5,0.39,0.006,0.043
TFAP2E|339488,ENSG00000116819,TFAP2E,339488,1,-0.51,0.006,0.044
TWF2|11344,ENSG00000247596,TWF2,11344,3,0.28,0.0061,0.044
FAM83G|644815,ENSG00000188522,FAM83G,644815,17,-0.55,0.0061,0.044
C2orf60|129450,ENSG00000162971,TYW5,129450,2,-0.16,0.0061,0.044
GPR75|10936,ENSG00000119737,GPR75,10936,2,-0.58,0.0061,0.044
HKDC1|80201,ENSG00000156510,HKDC1,80201,10,-0.86,0.0061,0.044
GOLGA6L5|374650,NA,NA,NA,NA,-0.49,0.0061,0.044
MYL12A|10627,ENSG00000101608,MYL12A,10627,18,0.2,0.0061,0.044
STXBP1|6812,ENSG00000136854,STXBP1,6812,9,-0.44,0.0061,0.044
CBX5|23468,ENSG00000094916,CBX5,23468,12,-0.27,0.0061,0.044
PTPN14|5784,ENSG00000152104,PTPN14,5784,1,-0.43,0.0061,0.044
PMS2|5395,ENSG00000122512,PMS2,5395,7,-0.15,0.0061,0.044
LUZP2|338645,ENSG00000187398,LUZP2,338645,11,0.77,0.0061,0.044
TCEB3|6924,ENSG00000011007,TCEB3,6924,1,0.17,0.0061,0.044
GMPR|2766,ENSG00000137198,GMPR,2766,6,0.68,0.0062,0.044
NUFIP1|26747,ENSG00000083635,NUFIP1,26747,13,0.19,0.0062,0.044
PRKAB2|5565,ENSG00000131791,PRKAB2,5565,1,-0.29,0.0062,0.044
CHD8|57680,ENSG00000100888,CHD8,57680,14,-0.15,0.0062,0.044
C7orf55|154791,ENSG00000164898,C7orf55,154791,7,0.31,0.0062,0.044
GSTO1|9446,ENSG00000148834,GSTO1,9446,10,0.33,0.0062,0.044
POMGNT1|55624,ENSG00000085998,POMGNT1,55624,1,0.18,0.0062,0.044
CHN2|1124,ENSG00000106069,CHN2,1124,7,0.38,0.0062,0.044
NBPF10|100132406,ENSG00000271425,NBPF10,100132406,1,-0.67,0.0062,0.044
ITGB4|3691,ENSG00000132470,ITGB4,3691,17,-0.51,0.0062,0.044
DHODH|1723,ENSG00000102967,DHODH,1723,16,0.41,0.0063,0.045
POMZP3|22932,ENSG00000276464,POMZP3,22932,CHR_HSCHR7_2_CTG4_4,-0.27,0.0063,0.045
FUT1|2523,ENSG00000174951,FUT1,2523,19,-0.42,0.0063,0.045
YOD1|55432,ENSG00000180667,YOD1,55432,1,-0.24,0.0063,0.045
C11orf92|399948,NA,NA,NA,NA,-0.62,0.0063,0.045
GRIA3|2892,ENSG00000125675,GRIA3,2892,X,1,0.0063,0.045
SCD5|79966,ENSG00000145284,SCD5,79966,4,-0.62,0.0063,0.045
CDH16|1014,ENSG00000166589,CDH16,1014,16,-1,0.0063,0.045
PGK1|5230,ENSG00000102144,PGK1,5230,X,0.25,0.0063,0.045
C6orf186|728464,ENSG00000053328,METTL24,728464,6,-0.65,0.0063,0.045
C1orf175|374977,ENSG00000184313,MROH7,374977,1,-0.71,0.0063,0.045
ZNF107|51427,ENSG00000196247,ZNF107,51427,7,-0.41,0.0063,0.045
TRNAU1AP|54952,ENSG00000180098,TRNAU1AP,54952,1,0.21,0.0063,0.045
MCART1|92014,ENSG00000122696,SLC25A51,92014,9,-0.21,0.0064,0.045
KRTAP5-2|440021,ENSG00000281533,KRTAP5-2,440021,CHR_HSCHR11_2_CTG1_1,-0.72,0.0064,0.045
ACTA1|58,ENSG00000143632,ACTA1,58,1,-0.53,0.0064,0.045
BTG2|7832,ENSG00000159388,BTG2,7832,1,-0.4,0.0064,0.045
TADA3|10474,ENSG00000171148,TADA3,10474,3,0.17,0.0064,0.045
ZNF503|84858,ENSG00000165655,ZNF503,84858,10,0.42,0.0064,0.045
TMEM180|79847,ENSG00000138111,TMEM180,79847,10,0.28,0.0064,0.045
CGREF1|10669,ENSG00000138028,CGREF1,10669,2,0.53,0.0064,0.045
L3MBTL|26013,ENSG00000185513,L3MBTL1,26013,20,-0.35,0.0064,0.045
PRR5L|79899,ENSG00000135362,PRR5L,79899,11,0.52,0.0064,0.045
PEG10|23089,ENSG00000242265,PEG10,23089,7,-1.4,0.0064,0.045
TMEM100|55273,ENSG00000166292,TMEM100,55273,17,0.82,0.0064,0.045
AIFM3|150209,ENSG00000183773,AIFM3,150209,22,-0.56,0.0064,0.045
PTPN2|5771,ENSG00000175354,PTPN2,5771,18,-0.21,0.0064,0.045
CD44|960,ENSG00000026508,CD44,960,11,0.56,0.0064,0.045
C19orf71|100128569,ENSG00000183397,C19orf71,100128569,19,-0.43,0.0064,0.045
ZNF518B|85460,ENSG00000178163,ZNF518B,85460,4,-0.51,0.0065,0.045
OXNAD1|92106,ENSG00000154814,OXNAD1,92106,3,0.23,0.0065,0.045
MYH10|4628,ENSG00000133026,MYH10,4628,17,-0.32,0.0065,0.045
NIP7|51388,ENSG00000132603,NIP7,51388,16,0.18,0.0065,0.045
HAUS6|54801,ENSG00000147874,HAUS6,54801,9,-0.25,0.0065,0.045
LRRC8E|80131,ENSG00000171017,LRRC8E,80131,19,-0.53,0.0065,0.046
TMC6|11322,ENSG00000141524,TMC6,11322,17,-0.51,0.0065,0.046
ZNF660|285349,ENSG00000144792,ZNF660,285349,3,-0.5,0.0065,0.046
ANKLE2|23141,ENSG00000176915,ANKLE2,23141,12,-0.15,0.0065,0.046
FITM2|128486,ENSG00000197296,FITM2,128486,20,0.28,0.0065,0.046
C8orf42|157695,ENSG00000180190,TDRP,157695,8,-0.51,0.0065,0.046
ATPAF1|64756,ENSG00000123472,ATPAF1,64756,1,0.19,0.0065,0.046
ZNF707|286075,ENSG00000181135,ZNF707,286075,8,0.22,0.0065,0.046
BRIP1|83990,ENSG00000136492,BRIP1,83990,17,-0.55,0.0065,0.046
GLG1|2734,ENSG00000090863,GLG1,2734,16,-0.17,0.0065,0.046
ZNF480|147657,ENSG00000198464,ZNF480,147657,19,-0.23,0.0065,0.046
DNAJA4|55466,ENSG00000140403,DNAJA4,55466,15,-0.54,0.0065,0.046
CDK19|23097,ENSG00000155111,CDK19,23097,6,-0.27,0.0065,0.046
TAPBPL|55080,ENSG00000139192,TAPBPL,55080,12,0.3,0.0065,0.046
GPC5|2262,ENSG00000179399,GPC5,2262,13,-0.96,0.0065,0.046
MREG|55686,ENSG00000118242,MREG,55686,2,-0.27,0.0065,0.046
HTR2B|3357,ENSG00000135914,HTR2B,3357,2,0.68,0.0065,0.046
MYL12B|103910,ENSG00000118680,MYL12B,103910,18,0.2,0.0066,0.046
STAM|8027,ENSG00000136738,STAM,8027,10,-0.18,0.0066,0.046
INTS7|25896,ENSG00000143493,INTS7,25896,1,-0.2,0.0066,0.046
ZNF880|400713,ENSG00000221923,ZNF880,400713,19,-0.61,0.0066,0.046
SMG6|23293,ENSG00000070366,SMG6,23293,17,-0.17,0.0066,0.046
C11orf61|79684,ENSG00000120458,MSANTD2,79684,11,-0.24,0.0066,0.046
ZNF226|7769,ENSG00000167380,ZNF226,7769,19,-0.24,0.0066,0.046
CIRBP|1153,ENSG00000099622,CIRBP,1153,19,-0.2,0.0066,0.046
SGK3|23678,ENSG00000104205,SGK3,23678,8,0.29,0.0066,0.046
TPR|7175,ENSG00000047410,TPR,7175,1,-0.21,0.0066,0.046
EVI5L|115704,ENSG00000142459,EVI5L,115704,19,-0.2,0.0066,0.046
PDZD2|23037,ENSG00000133401,PDZD2,23037,5,-0.42,0.0066,0.046
RPL31P11|641311,ENSG00000213075,RPL31P11,641311,1,-0.4,0.0066,0.046
CYHR1|50626,ENSG00000187954,CYHR1,50626,8,0.24,0.0066,0.046
KIAA1024|23251,ENSG00000169330,KIAA1024,23251,15,-0.58,0.0066,0.046
ZNF33B|7582,ENSG00000196693,ZNF33B,7582,10,-0.21,0.0067,0.046
GMNN|51053,ENSG00000112312,GMNN,51053,6,-0.33,0.0067,0.046
OR2B6|26212,ENSG00000124657,OR2B6,26212,6,-0.51,0.0067,0.046
