,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
GGT8P|645367,NA,NA,NA,NA,-0.82,7.7e-06,0.00042
SLC1A7|6512,ENSG00000162383,SLC1A7,6512,1,0.91,7.7e-06,0.00042
BCAR1|9564,ENSG00000050820,BCAR1,9564,16,-0.25,7.8e-06,0.00042
TTC21B|79809,ENSG00000123607,TTC21B,79809,2,-0.26,7.8e-06,0.00042
ZDHHC9|51114,ENSG00000188706,ZDHHC9,51114,X,-0.24,7.8e-06,0.00042
NKD2|85409,ENSG00000145506,NKD2,85409,5,1.1,8e-06,0.00043
TTC39C|125488,ENSG00000168234,TTC39C,125488,18,0.41,8e-06,0.00043
KCNG1|3755,ENSG00000026559,KCNG1,3755,20,0.85,8e-06,0.00043
ACADVL|37,ENSG00000072778,ACADVL,37,17,-0.28,8.4e-06,0.00044
RINL|126432,ENSG00000187994,RINL,126432,19,0.31,8.6e-06,0.00046
GAD1|2571,ENSG00000128683,GAD1,2571,2,1.2,8.7e-06,0.00046
GK|2710,ENSG00000198814,GK,2710,X,-0.42,8.7e-06,0.00046
C2orf47|79568,ENSG00000162972,C2orf47,79568,2,-0.21,8.8e-06,0.00046
DMKN|93099,ENSG00000161249,DMKN,93099,19,1.1,8.9e-06,0.00046
STS|412,ENSG00000101846,STS,412,X,-0.31,9e-06,0.00047
IPPK|64768,ENSG00000127080,IPPK,64768,9,-0.19,9.5e-06,0.00049
VWCE|220001,ENSG00000167992,VWCE,220001,11,0.89,9.6e-06,5e-04
GUCA2B|2981,ENSG00000044012,GUCA2B,2981,1,-1.2,9.7e-06,5e-04
DBC1|1620,ENSG00000078725,BRINP1,1620,9,-0.98,9.7e-06,5e-04
GPR135|64582,ENSG00000181619,GPR135,64582,14,-0.33,9.7e-06,5e-04
PAIP2B|400961,ENSG00000124374,PAIP2B,400961,2,-0.53,9.7e-06,5e-04
RPLP0|6175,ENSG00000089157,RPLP0,6175,12,0.29,9.9e-06,0.00051
VIL1|7429,ENSG00000127831,VIL1,7429,2,-1.4,1e-05,0.00051
STXBP1|6812,ENSG00000136854,STXBP1,6812,9,-0.45,1e-05,0.00051
FABP4|2167,ENSG00000170323,FABP4,2167,8,-1.1,1e-05,0.00052
ISM1|140862,ENSG00000101230,ISM1,140862,20,-0.64,1.1e-05,0.00053
CHRNA1|1134,ENSG00000138435,CHRNA1,1134,2,0.94,1.1e-05,0.00054
RPL29|6159,ENSG00000162244,RPL29,6159,3,0.31,1.1e-05,0.00054
STX3|6809,ENSG00000166900,STX3,6809,11,-0.26,1.1e-05,0.00055
EFNA4|1945,ENSG00000243364,EFNA4,1945,1,0.28,1.1e-05,0.00056
CAV2|858,ENSG00000105971,CAV2,858,7,0.32,1.1e-05,0.00057
RNF157|114804,ENSG00000141576,RNF157,114804,17,-0.57,1.1e-05,0.00057
TFDP2|7029,ENSG00000114126,TFDP2,7029,3,-0.26,1.1e-05,0.00057
TXNL4B|54957,ENSG00000140830,TXNL4B,54957,16,0.18,1.2e-05,0.00057
GEMIN8|54960,ENSG00000046647,GEMIN8,54960,X,-0.19,1.2e-05,0.00057
FAM171A1|221061,ENSG00000148468,FAM171A1,221061,10,-0.39,1.2e-05,0.00058
ENTPD5|957,ENSG00000187097,ENTPD5,957,14,-0.46,1.2e-05,0.00058
RPS16|6217,ENSG00000105193,RPS16,6217,19,0.28,1.2e-05,0.00058
NRG1|3084,ENSG00000157168,NRG1,3084,8,-0.66,1.2e-05,0.00059
TCL6|27004,ENSG00000187621,TCL6,27004,14,-1.2,1.2e-05,0.00059
KLRC1|3821,ENSG00000134545,KLRC1,3821,12,0.62,1.2e-05,6e-04
IL1R2|7850,ENSG00000115590,IL1R2,7850,2,0.97,1.3e-05,0.00063
MAOA|4128,ENSG00000189221,MAOA,4128,X,0.6,1.3e-05,0.00064
MGC14436|84983,ENSG00000255650,FAM222A-AS1,84983,12,-0.69,1.3e-05,0.00064
LOX|4015,ENSG00000113083,LOX,4015,5,0.84,1.3e-05,0.00064
EPS8L1|54869,ENSG00000131037,EPS8L1,54869,19,0.84,1.4e-05,0.00065
CYP4A11|1579,ENSG00000162365,CYP4A22,1579,1,-1.6,1.4e-05,0.00066
RPS17|6218,ENSG00000278229,RPS17,6218,CHR_HSCHR15_5_CTG8,0.29,1.4e-05,0.00066
EIF3M|10480,ENSG00000149100,EIF3M,10480,11,0.16,1.4e-05,0.00068
DNASE2|1777,ENSG00000105612,DNASE2,1777,19,0.23,1.4e-05,0.00068
RPS9|6203,ENSG00000274626,,6203,CHR_HSCHR19LRC_COX2_CTG3_1,0.28,1.5e-05,0.00068
RAD54B|25788,ENSG00000197275,RAD54B,25788,8,0.46,1.5e-05,0.00069
MAD2L2|10459,ENSG00000116670,MAD2L2,10459,1,0.29,1.5e-05,0.00071
DGCR11|25786,ENSG00000273311,DGCR11,25786,22,-0.24,1.5e-05,0.00072
FAIM|55179,ENSG00000158234,FAIM,55179,3,0.25,1.6e-05,0.00072
PCDH1|5097,ENSG00000156453,PCDH1,5097,5,0.38,1.6e-05,0.00072
GNB4|59345,ENSG00000114450,GNB4,59345,3,0.31,1.6e-05,0.00073
CBLC|23624,ENSG00000142273,CBLC,23624,19,0.95,1.6e-05,0.00073
ZNF277|11179,ENSG00000198839,ZNF277,11179,7,0.23,1.6e-05,0.00074
GK3P|2713,NA,NA,NA,NA,-0.45,1.7e-05,0.00076
KIAA1383|54627,ENSG00000212916,MAP10,54627,1,0.39,1.7e-05,0.00077
PLIN4|729359,ENSG00000167676,PLIN4,729359,19,-0.75,1.7e-05,0.00077
TAOK2|9344,ENSG00000149930,TAOK2,9344,16,-0.19,1.7e-05,0.00077
NOX4|50507,ENSG00000086991,NOX4,50507,11,-0.5,1.7e-05,0.00077
RAB31|11031,ENSG00000168461,RAB31,11031,18,0.28,1.7e-05,0.00077
IL12B|3593,ENSG00000113302,IL12B,3593,5,0.65,1.8e-05,8e-04
RPL5|6125,ENSG00000122406,RPL5,6125,1,0.21,1.8e-05,0.00081
C6orf132|647024,ENSG00000188112,C6orf132,647024,6,0.6,1.8e-05,0.00081
C12orf36|283422,NA,NA,NA,NA,1.4,1.8e-05,0.00081
SNX4|8723,ENSG00000114520,SNX4,8723,3,-0.21,1.8e-05,0.00081
C3orf10|55845,ENSG00000254999,BRK1,55845,3,0.15,1.9e-05,0.00082
TUBA3E|112714,ENSG00000152086,TUBA3E,112714,2,1.2,1.9e-05,0.00082
SERPINF2|5345,ENSG00000167711,SERPINF2,5345,17,0.78,1.9e-05,0.00084
SCARNA5|677775,ENSG00000252010,SCARNA5,677775,2,0.68,1.9e-05,0.00084
FAM24B|196792,ENSG00000213185,FAM24B,196792,10,0.53,1.9e-05,0.00085
C6orf47|57827,ENSG00000203623,C6orf47,57827,CHR_HSCHR6_MHC_QBL_CTG1,-0.16,1.9e-05,0.00085
RARRES1|5918,ENSG00000118849,RARRES1,5918,3,0.82,1.9e-05,0.00085
SLC5A11|115584,ENSG00000158865,SLC5A11,115584,16,-0.79,2e-05,0.00085
TMEM173|340061,ENSG00000184584,TMEM173,340061,5,0.33,2e-05,0.00085
ENOX2|10495,ENSG00000165675,ENOX2,10495,X,0.21,2e-05,0.00085
ZNF114|163071,ENSG00000178150,ZNF114,163071,19,0.94,2.1e-05,0.00089
S100B|6285,ENSG00000160307,S100B,6285,21,0.61,2.1e-05,0.00089
CNTNAP3|79937,ENSG00000106714,CNTNAP3,79937,9,-0.5,2.1e-05,0.00089
PPP2R5A|5525,ENSG00000066027,PPP2R5A,5525,1,0.22,2.1e-05,0.00089
PPP1CC|5501,ENSG00000186298,PPP1CC,5501,12,0.15,2.1e-05,0.00089
SPATS2L|26010,ENSG00000196141,SPATS2L,26010,2,-0.29,2.2e-05,0.00092
LRRC19|64922,ENSG00000184434,LRRC19,64922,9,-0.86,2.2e-05,0.00092
DNAJC16|23341,ENSG00000116138,DNAJC16,23341,1,-0.18,2.2e-05,0.00092
ZNF189|7743,ENSG00000136870,ZNF189,7743,9,-0.38,2.2e-05,0.00093
THG1L|54974,ENSG00000113272,THG1L,54974,5,0.25,2.2e-05,0.00094
HTATIP2|10553,ENSG00000109854,HTATIP2,10553,11,0.27,2.2e-05,0.00094
HAUS1|115106,ENSG00000152240,HAUS1,115106,18,0.2,2.2e-05,0.00094
RAB11FIP3|9727,ENSG00000275338,RAB11FIP3,9727,CHR_HSCHR16_CTG2,-0.3,2.2e-05,0.00094
RPL37|6167,ENSG00000145592,RPL37,6167,5,0.3,2.2e-05,0.00094
FBXO4|26272,ENSG00000151876,FBXO4,26272,5,0.2,2.3e-05,0.00095
MYEOV|26579,ENSG00000172927,MYEOV,26579,11,1.3,2.3e-05,0.00096
NCAM1|4684,ENSG00000149294,NCAM1,4684,11,1,2.3e-05,0.00096
ALAD|210,ENSG00000148218,ALAD,210,9,-0.2,2.3e-05,0.00097
NAT8B|51471,ENSG00000204872,NAT8B,51471,2,-0.92,2.4e-05,0.001
SLITRK6|84189,ENSG00000184564,SLITRK6,84189,13,-0.95,2.4e-05,0.001
RCN1|5954,ENSG00000049449,RCN1,5954,11,0.24,2.5e-05,0.001
ALDH5A1|7915,ENSG00000112294,ALDH5A1,7915,6,-0.32,2.5e-05,0.001
UBAP2|55833,ENSG00000137073,UBAP2,55833,9,-0.18,2.5e-05,0.001
RDH14|57665,ENSG00000240857,RDH14,57665,2,-0.13,2.5e-05,0.001
PTPN3|5774,ENSG00000070159,PTPN3,5774,9,-0.37,2.5e-05,0.001
UBE2E1|7324,ENSG00000170142,UBE2E1,7324,3,0.17,2.6e-05,0.001
B3GALT5|10317,ENSG00000183778,B3GALT5,10317,21,0.94,2.7e-05,0.0011
FAM169B|283777,ENSG00000185087,FAM169B,283777,15,0.88,2.7e-05,0.0011
RPL4|6124,ENSG00000174444,RPL4,6124,15,0.19,2.8e-05,0.0011
SNHG12|85028,ENSG00000197989,SNHG12,85028,1,0.54,2.8e-05,0.0011
RPS23|6228,ENSG00000186468,RPS23,6228,5,0.21,2.8e-05,0.0011
DPP4|1803,ENSG00000197635,DPP4,1803,2,-0.65,2.8e-05,0.0011
ADAMTS3|9508,ENSG00000156140,ADAMTS3,9508,4,0.5,2.8e-05,0.0011
ITPR1|3708,ENSG00000150995,ITPR1,3708,3,0.36,2.9e-05,0.0012
GFPT2|9945,ENSG00000131459,GFPT2,9945,5,0.87,2.9e-05,0.0012
LOC100286793|100286793,NA,NA,NA,NA,0.32,3e-05,0.0012
S100A6|6277,ENSG00000197956,S100A6,6277,1,0.43,3.1e-05,0.0012
SULT2B1|6820,ENSG00000088002,SULT2B1,6820,19,0.79,3.1e-05,0.0012
CCRN4L|25819,ENSG00000151014,NOCT,25819,4,-0.33,3.1e-05,0.0012
SLC38A2|54407,ENSG00000134294,SLC38A2,54407,12,0.21,3.1e-05,0.0012
AIFM1|9131,ENSG00000156709,AIFM1,9131,X,-0.33,3.1e-05,0.0012
INVS|27130,ENSG00000119509,INVS,27130,9,-0.2,3.2e-05,0.0013
C6orf105|84830,ENSG00000111863,ADTRP,84830,6,0.72,3.3e-05,0.0013
PPP1R10|5514,ENSG00000238104,PPP1R10,5514,CHR_HSCHR6_MHC_SSTO_CTG1,-0.19,3.3e-05,0.0013
PTPLAD2|401494,ENSG00000188921,HACD4,401494,9,0.31,3.3e-05,0.0013
RPS15A|6210,ENSG00000134419,RPS15A,6210,16,0.24,3.3e-05,0.0013
TUBA3C|7278,ENSG00000198033,TUBA3C,7278,13,0.98,3.3e-05,0.0013
NINJ2|4815,ENSG00000171840,NINJ2,4815,12,0.39,3.4e-05,0.0013
NSMCE2|286053,ENSG00000156831,NSMCE2,286053,8,0.18,3.4e-05,0.0013
TNFRSF21|27242,ENSG00000146072,TNFRSF21,27242,6,-0.42,3.5e-05,0.0013
PTTG1|9232,ENSG00000164611,PTTG1,9232,5,0.47,3.5e-05,0.0013
BTRC|8945,ENSG00000166167,BTRC,8945,10,-0.15,3.5e-05,0.0013
GGTLC1|92086,ENSG00000149435,GGTLC1,92086,20,-0.6,3.5e-05,0.0013
LOC650368|650368,NA,NA,NA,NA,0.36,3.5e-05,0.0013
RPS11|6205,ENSG00000142534,RPS11,6205,19,0.24,3.5e-05,0.0013
SHISA2|387914,ENSG00000180730,SHISA2,387914,13,0.71,3.6e-05,0.0014
SLC9A3|6550,ENSG00000281861,SLC9A3,6550,CHR_HSCHR5_5_CTG1,-1.1,3.6e-05,0.0014
LRG1|116844,ENSG00000171236,LRG1,116844,19,0.79,3.6e-05,0.0014
C20orf108|116151,ENSG00000124098,FAM210B,116151,20,0.18,3.7e-05,0.0014
IL9R|3581,ENSG00000124334,IL9R,3581,X,0.52,3.8e-05,0.0014
AVEN|57099,ENSG00000169857,AVEN,57099,15,0.22,3.8e-05,0.0014
FAM78B|149297,ENSG00000188859,FAM78B,149297,1,0.44,3.8e-05,0.0014
WSCD1|23302,ENSG00000179314,WSCD1,23302,17,0.48,3.8e-05,0.0014
RUNDC1|146923,ENSG00000198863,RUNDC1,146923,17,-0.13,3.9e-05,0.0015
RHEBL1|121268,ENSG00000167550,RHEBL1,121268,12,0.39,3.9e-05,0.0015
EIF3L|51386,ENSG00000100129,EIF3L,51386,22,0.17,3.9e-05,0.0015
ARHGEF10L|55160,ENSG00000074964,ARHGEF10L,55160,1,-0.28,4e-05,0.0015
RPL10A|4736,ENSG00000198755,RPL10A,4736,6,0.22,4e-05,0.0015
GRIK2|2898,ENSG00000164418,GRIK2,2898,6,0.61,4.1e-05,0.0015
RSL24D1|51187,ENSG00000137876,RSL24D1,51187,15,0.22,4.1e-05,0.0015
FZD5|7855,ENSG00000163251,FZD5,7855,2,-0.38,4.1e-05,0.0015
FN1|2335,ENSG00000115414,FN1,2335,2,0.53,4.1e-05,0.0015
GUSB|2990,ENSG00000169919,GUSB,2990,7,0.17,4.1e-05,0.0015
ABHD6|57406,ENSG00000163686,ABHD6,57406,3,-0.33,4.2e-05,0.0015
SLC22A11|55867,ENSG00000168065,SLC22A11,55867,11,-1.1,4.2e-05,0.0015
CRYBB1|1414,ENSG00000100122,CRYBB1,1414,22,0.49,4.2e-05,0.0015
MED28|80306,ENSG00000118579,MED28,80306,4,0.15,4.2e-05,0.0015
KRT19|3880,ENSG00000171345,KRT19,3880,17,1.2,4.3e-05,0.0015
C4orf12|404201,ENSG00000180769,WDFY3-AS2,404201,4,-0.44,4.3e-05,0.0015
WDR65|149465,ENSG00000243710,CFAP57,149465,1,-0.45,4.3e-05,0.0015
MPP6|51678,ENSG00000105926,MPP6,51678,7,-0.52,4.3e-05,0.0015
MYO16|23026,ENSG00000041515,MYO16,23026,13,0.63,4.3e-05,0.0016
ANK2|287,ENSG00000145362,ANK2,287,4,-0.66,4.4e-05,0.0016
HSDL2|84263,ENSG00000119471,HSDL2,84263,9,-0.26,4.5e-05,0.0016
ATP6V0A1|535,ENSG00000033627,ATP6V0A1,535,17,-0.22,4.6e-05,0.0016
C9orf109|286333,ENSG00000231528,FAM225A,286333,9,0.52,4.6e-05,0.0016
GLYR1|84656,ENSG00000140632,GLYR1,84656,16,-0.14,4.6e-05,0.0016
TMED6|146456,ENSG00000157315,TMED6,146456,16,-0.82,4.7e-05,0.0016
AVPR1B|553,ENSG00000198049,AVPR1B,553,1,-0.81,4.7e-05,0.0017
GLUD1|2746,ENSG00000148672,GLUD1,2746,10,-0.21,4.9e-05,0.0017
CARD14|79092,ENSG00000141527,CARD14,79092,17,0.73,4.9e-05,0.0017
SAFB2|9667,ENSG00000130254,SAFB2,9667,19,-0.19,4.9e-05,0.0017
SORCS2|57537,ENSG00000184985,SORCS2,57537,4,0.98,4.9e-05,0.0017
RBMX2|51634,ENSG00000134597,RBMX2,51634,X,0.2,5e-05,0.0017
RPS7|6201,ENSG00000171863,RPS7,6201,2,0.25,5e-05,0.0017
HIST1H2BH|8345,ENSG00000275713,HIST1H2BH,8345,6,0.51,5.1e-05,0.0018
LOC100188947|100188947,NA,NA,NA,NA,0.69,5.1e-05,0.0018
KIAA0913|23053,ENSG00000214655,ZSWIM8,23053,10,-0.21,5.1e-05,0.0018
WDR13|64743,ENSG00000101940,WDR13,64743,X,0.25,5.2e-05,0.0018
EIF3F|8665,ENSG00000175390,EIF3F,8665,11,0.17,5.2e-05,0.0018
UBA5|79876,ENSG00000081307,UBA5,79876,3,-0.25,5.3e-05,0.0018
LOC728855|728855,NA,NA,NA,NA,0.33,5.3e-05,0.0018
STK39|27347,ENSG00000198648,STK39,27347,2,0.42,5.5e-05,0.0019
ST3GAL6|10402,ENSG00000064225,ST3GAL6,10402,3,0.43,5.5e-05,0.0019
ACAT1|38,ENSG00000075239,ACAT1,38,11,-0.4,5.5e-05,0.0019
CSDC2|27254,ENSG00000172346,CSDC2,27254,22,-1.2,5.5e-05,0.0019
ALG2|85365,ENSG00000119523,ALG2,85365,9,-0.19,5.6e-05,0.0019
LMTK3|114783,ENSG00000142235,LMTK3,114783,19,0.76,5.7e-05,0.0019
HSPA4L|22824,ENSG00000164070,HSPA4L,22824,4,-0.38,5.7e-05,0.0019
RPS5|6193,ENSG00000083845,RPS5,6193,19,0.27,5.7e-05,0.0019
GIGYF2|26058,ENSG00000204120,GIGYF2,26058,2,-0.17,5.7e-05,0.0019
SP140L|93349,ENSG00000185404,SP140L,93349,2,0.25,5.7e-05,0.0019
RGS9BP|388531,ENSG00000186326,RGS9BP,388531,19,-0.5,5.7e-05,0.0019
PTPN2|5771,ENSG00000175354,PTPN2,5771,18,0.16,5.8e-05,0.0019
CEP70|80321,ENSG00000114107,CEP70,80321,3,0.26,5.9e-05,0.002
ACTN1|87,ENSG00000072110,ACTN1,87,14,0.32,5.9e-05,0.002
CTXN3|613212,ENSG00000205279,CTXN3,613212,5,-1.1,5.9e-05,0.002
LOC388387|388387,NA,NA,NA,NA,-1.3,5.9e-05,0.002
ATG12|9140,ENSG00000145782,ATG12,9140,5,0.16,5.9e-05,0.002
MAP3K13|9175,ENSG00000073803,MAP3K13,9175,3,-0.45,6e-05,0.002
EIF3H|8667,ENSG00000147677,EIF3H,8667,8,0.16,6e-05,0.002
UBA52|7311,ENSG00000221983,UBA52,7311,19,0.2,6e-05,0.002
ASNS|440,ENSG00000070669,ASNS,440,7,0.32,6e-05,0.002
LGR5|8549,ENSG00000139292,LGR5,8549,12,-0.75,6e-05,0.002
MUC1|4582,ENSG00000185499,MUC1,4582,1,0.63,6.1e-05,0.002
MYO1D|4642,ENSG00000176658,MYO1D,4642,17,0.28,6.1e-05,0.002
ABCD3|5825,ENSG00000117528,ABCD3,5825,1,-0.21,6.2e-05,0.002
SEMA3C|10512,ENSG00000075223,SEMA3C,10512,7,0.67,6.2e-05,0.002
ACAD11|84129,ENSG00000240303,ACAD11,84129,3,-0.5,6.3e-05,0.002
PKLR|5313,ENSG00000262785,PKLR,5313,CHR_HSCHR1_2_CTG31,-1,6.3e-05,0.002
IL17RD|54756,ENSG00000144730,IL17RD,54756,3,-0.47,6.3e-05,0.002
AARS2|57505,ENSG00000124608,AARS2,57505,6,-0.17,6.3e-05,0.002
ENKUR|219670,ENSG00000151023,ENKUR,219670,10,0.59,6.3e-05,0.002
TMEM130|222865,ENSG00000166448,TMEM130,222865,7,1,6.4e-05,0.0021
FAM59A|64762,ENSG00000141441,GAREM,64762,18,-0.46,6.4e-05,0.0021
STRADB|55437,ENSG00000082146,STRADB,55437,2,-0.27,6.5e-05,0.0021
TPST2|8459,ENSG00000128294,TPST2,8459,22,0.4,6.5e-05,0.0021
KL|9365,ENSG00000133116,KL,9365,13,-0.65,6.5e-05,0.0021
UBE2Q2|92912,ENSG00000140367,UBE2Q2,92912,15,0.2,6.5e-05,0.0021
SKAP1|8631,ENSG00000141293,SKAP1,8631,17,0.47,6.5e-05,0.0021
LAMP3|27074,ENSG00000078081,LAMP3,27074,3,0.42,6.6e-05,0.0021
IFT122|55764,ENSG00000163913,IFT122,55764,3,-0.22,6.6e-05,0.0021
HRSP12|10247,ENSG00000132541,HRSP12,10247,8,-0.39,6.7e-05,0.0021
FAM150B|285016,ENSG00000189292,FAM150B,285016,2,0.93,6.8e-05,0.0021
LEF1|51176,ENSG00000138795,LEF1,51176,4,0.61,6.9e-05,0.0022
EZR|7430,ENSG00000092820,EZR,7430,6,-0.28,6.9e-05,0.0022
PGAP3|93210,ENSG00000161395,PGAP3,93210,17,-0.2,7e-05,0.0022
RPS3|6188,ENSG00000149273,RPS3,6188,11,0.22,7e-05,0.0022
SNRPB2|6629,ENSG00000125870,SNRPB2,6629,20,0.14,7e-05,0.0022
SYT12|91683,ENSG00000173227,SYT12,91683,11,0.79,7.2e-05,0.0022
TPT1|7178,ENSG00000133112,TPT1,7178,13,0.22,7.2e-05,0.0022
CAPG|822,ENSG00000042493,CAPG,822,2,0.39,7.2e-05,0.0022
KCNMB1|3779,ENSG00000145936,KCNMB1,3779,5,0.44,7.2e-05,0.0022
DNAJB3|414061,NA,NA,NA,NA,-0.53,7.2e-05,0.0022
HGD|3081,ENSG00000113924,HGD,3081,3,-0.49,7.3e-05,0.0022
FASTKD5|60493,ENSG00000215251,FASTKD5,60493,20,-0.19,7.3e-05,0.0022
TMSB10|9168,ENSG00000034510,TMSB10,9168,2,0.34,7.4e-05,0.0023
DENND1A|57706,ENSG00000119522,DENND1A,57706,9,-0.18,7.4e-05,0.0023
DCP2|167227,ENSG00000172795,DCP2,167227,5,0.18,7.4e-05,0.0023
SCLY|51540,ENSG00000132330,SCLY,51540,2,-0.28,7.4e-05,0.0023
MARCKS|4082,ENSG00000277443,MARCKS,4082,6,0.25,7.4e-05,0.0023
MIOX|55586,ENSG00000100253,MIOX,55586,22,-1.1,7.4e-05,0.0023
TES|26136,ENSG00000135269,TES,26136,7,0.21,7.5e-05,0.0023
ABCF1|23,ENSG00000204574,ABCF1,23,6,-0.17,7.5e-05,0.0023
INE1|8552,ENSG00000224975,INE1,8552,X,-0.42,7.5e-05,0.0023
ZNF521|25925,ENSG00000198795,ZNF521,25925,18,0.47,7.5e-05,0.0023
TSPYL5|85453,ENSG00000180543,TSPYL5,85453,8,0.39,7.6e-05,0.0023
HMMR|3161,ENSG00000072571,HMMR,3161,5,0.46,7.6e-05,0.0023
FAM200A|221786,ENSG00000221909,FAM200A,221786,7,0.16,7.6e-05,0.0023
GGT1|2678,ENSG00000100031,GGT1,2678,22,-0.69,7.6e-05,0.0023
KIAA1217|56243,ENSG00000120549,KIAA1217,56243,10,-0.18,7.7e-05,0.0023
TBPL1|9519,ENSG00000028839,TBPL1,9519,6,0.18,7.8e-05,0.0023
HADHB|3032,ENSG00000138029,HADHB,3032,2,-0.18,7.9e-05,0.0024
TMEM72|643236,ENSG00000187783,TMEM72,643236,10,-0.91,7.9e-05,0.0024
RPS12|6206,ENSG00000112306,RPS12,6206,6,0.21,8e-05,0.0024
LGALS1|3956,ENSG00000100097,LGALS1,3956,22,0.38,8e-05,0.0024
POLR1D|51082,ENSG00000186184,POLR1D,51082,13,0.15,8e-05,0.0024
ADA|100,ENSG00000196839,ADA,100,20,0.41,8.1e-05,0.0024
MAPK8IP1|9479,ENSG00000121653,MAPK8IP1,9479,11,-0.34,8.1e-05,0.0024
CUL7|9820,ENSG00000044090,CUL7,9820,6,-0.18,8.3e-05,0.0024
DHRS4|10901,ENSG00000157326,DHRS4,10901,14,-0.26,8.3e-05,0.0024
C14orf93|60686,ENSG00000100802,C14orf93,60686,14,0.17,8.3e-05,0.0024
CDK16|5127,ENSG00000102225,CDK16,5127,X,-0.19,8.4e-05,0.0025
FAP|2191,ENSG00000078098,FAP,2191,2,0.65,8.4e-05,0.0025
SRGAP3|9901,ENSG00000196220,SRGAP3,9901,3,0.38,8.4e-05,0.0025
VPS13A|23230,ENSG00000197969,VPS13A,23230,9,-0.3,8.4e-05,0.0025
CCND1|595,ENSG00000110092,CCND1,595,11,-0.39,8.4e-05,0.0025
ZSWIM5|57643,ENSG00000162415,ZSWIM5,57643,1,-0.45,8.5e-05,0.0025
MGC45800|90768,NA,NA,NA,NA,0.92,8.7e-05,0.0025
FREM2|341640,ENSG00000150893,FREM2,341640,13,-0.86,8.8e-05,0.0025
C20orf199|441951,ENSG00000177410,ZFAS1,441951,20,0.3,8.8e-05,0.0025
MAT2A|4144,ENSG00000168906,MAT2A,4144,2,-0.2,8.8e-05,0.0025
NAGS|162417,ENSG00000161653,NAGS,162417,17,0.48,8.8e-05,0.0025
FAM46C|54855,ENSG00000183508,FAM46C,54855,1,0.43,8.8e-05,0.0025
C5orf62|85027,ENSG00000256235,SMIM3,85027,5,0.54,8.9e-05,0.0025
DYRK3|8444,ENSG00000143479,DYRK3,8444,1,-0.26,9e-05,0.0026
FAM60A|58516,ENSG00000276371,FAM60A,58516,CHR_HSCHR12_4_CTG2,0.24,9e-05,0.0026
ZER1|10444,ENSG00000160445,ZER1,10444,9,-0.16,9e-05,0.0026
PLA1A|51365,ENSG00000144837,PLA1A,51365,3,-0.46,9e-05,0.0026
ANKRD57|65124,ENSG00000198142,SOWAHC,65124,2,-0.3,9.1e-05,0.0026
RPL13AP20|387841,ENSG00000234498,RPL13AP20,387841,12,0.32,9.1e-05,0.0026
LHFPL3|375612,ENSG00000187416,LHFPL3,375612,7,-0.68,9.1e-05,0.0026
QARS|5859,ENSG00000172053,QARS,5859,3,0.16,9.2e-05,0.0026
ITGB3|3690,ENSG00000259207,ITGB3,3690,17,0.44,9.3e-05,0.0026
EHHADH|1962,ENSG00000113790,EHHADH,1962,3,-0.47,9.5e-05,0.0027
CATSPERB|79820,ENSG00000274338,CATSPERB,79820,CHR_HSCHR14_1_CTG1,0.63,9.5e-05,0.0027
FAHD2B|151313,ENSG00000144199,FAHD2B,151313,2,0.49,9.6e-05,0.0027
HNRNPA1|3178,ENSG00000135486,HNRNPA1,3178,12,0.13,9.6e-05,0.0027
KSR1|8844,ENSG00000141068,KSR1,8844,17,-0.41,9.6e-05,0.0027
CALM2|805,ENSG00000198668,CALM1,805,14,0.17,9.7e-05,0.0027
AFMID|125061,ENSG00000183077,AFMID,125061,17,-0.28,9.7e-05,0.0027
SLC22A6|9356,ENSG00000197901,SLC22A6,9356,11,-1.5,9.7e-05,0.0027
NRXN2|9379,ENSG00000110076,NRXN2,9379,11,-0.66,9.8e-05,0.0027
FLRT3|23767,ENSG00000125848,FLRT3,23767,20,-0.78,9.8e-05,0.0027
FAM64A|54478,ENSG00000129195,FAM64A,54478,17,0.46,9.9e-05,0.0028
NMU|10874,ENSG00000109255,NMU,10874,4,0.95,1e-04,0.0028
RP9|6100,ENSG00000164610,RP9,6100,7,0.21,1e-04,0.0028
SUSD3|203328,ENSG00000157303,SUSD3,203328,9,0.46,1e-04,0.0028
MUT|4594,ENSG00000146085,MUT,4594,6,-0.27,1e-04,0.0028
CCIN|881,ENSG00000185972,CCIN,881,9,0.48,1e-04,0.0028
ELMOD1|55531,ENSG00000110675,ELMOD1,55531,11,-0.92,1e-04,0.0028
PABPC1|26986,ENSG00000070756,PABPC1,26986,8,0.18,1e-04,0.0028
HRH2|3274,ENSG00000113749,HRH2,3274,5,-0.72,1e-04,0.0028
SLC25A10|1468,ENSG00000183048,SLC25A10,1468,17,-0.35,1e-04,0.0028
GLS|2744,ENSG00000115419,GLS,2744,2,-0.27,1e-04,0.0028
SRC|6714,ENSG00000197122,SRC,6714,20,-0.21,1e-04,0.0028
SH3BGRL|6451,ENSG00000131171,SH3BGRL,6451,X,0.17,1e-04,0.0028
STK32A|202374,ENSG00000169302,STK32A,202374,5,-0.87,1e-04,0.0028
LOXL2|4017,ENSG00000134013,LOXL2,4017,8,0.47,0.00011,0.0028
RPL13|6137,ENSG00000167526,RPL13,6137,16,0.29,0.00011,0.0029
