ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
GPC2|221914,ENSG00000213420,GPC2,221914,7,0.69,1.9e-05,0.001
RBM38|55544,ENSG00000132819,RBM38,55544,20,0.34,1.9e-05,0.001
GLDC|2731,ENSG00000178445,GLDC,2731,9,-1.1,1.9e-05,0.001
CXCR1|3577,ENSG00000163464,CXCR1,3577,2,-0.96,1.9e-05,0.001
CHKA|1119,ENSG00000110721,CHKA,1119,11,0.41,1.9e-05,0.001
PBX4|80714,ENSG00000105717,PBX4,80714,19,0.53,1.9e-05,0.001
CDC7|8317,ENSG00000097046,CDC7,8317,1,0.38,1.9e-05,0.001
RPL13P5|283345,NA,NA,NA,NA,0.43,2e-05,0.001
C5orf34|375444,ENSG00000172244,C5orf34,375444,5,0.5,2e-05,0.0011
FAM165B|54065,ENSG00000205670,SMIM11A,54065,21,0.34,2e-05,0.0011
AHI1|54806,ENSG00000135541,AHI1,54806,6,0.3,2e-05,0.0011
USP31|57478,ENSG00000103404,USP31,57478,16,0.26,2e-05,0.0011
FLJ37453|729614,ENSG00000179743,,729614,1,0.39,2e-05,0.0011
RPA1|6117,ENSG00000132383,RPA1,6117,17,0.22,2e-05,0.0011
C19orf44|84167,ENSG00000105072,C19orf44,84167,19,0.29,2e-05,0.0011
KCNG3|170850,ENSG00000171126,KCNG3,170850,2,0.98,2.1e-05,0.0011
AZI2|64343,ENSG00000163512,AZI2,64343,3,-0.22,2.1e-05,0.0011
ALS2CL|259173,ENSG00000178038,ALS2CL,259173,3,-0.55,2.1e-05,0.0011
LOC284023|284023,ENSG00000179859,,284023,17,0.37,2.1e-05,0.0011
CLIP1|6249,ENSG00000130779,CLIP1,6249,12,-0.35,2.1e-05,0.0011
FUZ|80199,ENSG00000010361,FUZ,80199,19,0.56,2.2e-05,0.0011
KCNMB3|27094,ENSG00000171121,KCNMB3,27094,3,0.52,2.2e-05,0.0011
OGDHL|55753,ENSG00000197444,OGDHL,55753,10,1.1,2.2e-05,0.0011
SGPP1|81537,ENSG00000126821,SGPP1,81537,14,-0.45,2.2e-05,0.0011
SDHAP3|728609,NA,NA,NA,NA,0.33,2.2e-05,0.0011
C14orf93|60686,ENSG00000100802,C14orf93,60686,14,0.21,2.2e-05,0.0011
UBE2Q2P1|388165,ENSG00000189136,UBE2Q2P1,388165,15,-0.53,2.3e-05,0.0011
CA12|771,ENSG00000074410,CA12,771,15,-0.7,2.3e-05,0.0012
SUOX|6821,ENSG00000139531,SUOX,6821,12,0.33,2.3e-05,0.0012
CCDC28B|79140,ENSG00000160050,CCDC28B,79140,1,0.53,2.3e-05,0.0012
MATN4|8785,ENSG00000124159,MATN4,8785,20,0.67,2.3e-05,0.0012
SYCP2|10388,ENSG00000196074,SYCP2,10388,20,1.1,2.3e-05,0.0012
KRT16|3868,ENSG00000186832,KRT16,3868,17,-1.1,2.4e-05,0.0012
SCML2|10389,ENSG00000102098,SCML2,10389,X,0.78,2.4e-05,0.0012
CDCP1|64866,ENSG00000163814,CDCP1,64866,3,-0.37,2.4e-05,0.0012
ISM2|145501,ENSG00000100593,ISM2,145501,14,0.97,2.4e-05,0.0012
ACACB|32,ENSG00000076555,ACACB,32,12,0.59,2.4e-05,0.0012
TTC39B|158219,ENSG00000155158,TTC39B,158219,9,-0.45,2.5e-05,0.0012
FLJ35220|284131,ENSG00000173818,ENDOV,284131,17,0.4,2.5e-05,0.0012
UBE2Q2|92912,ENSG00000140367,UBE2Q2,92912,15,-0.31,2.5e-05,0.0012
BANP|54971,ENSG00000172530,BANP,54971,16,0.2,2.5e-05,0.0012
HMGCR|3156,ENSG00000113161,HMGCR,3156,5,-0.32,2.5e-05,0.0012
CRCT1|54544,ENSG00000169509,CRCT1,54544,1,-1.5,2.5e-05,0.0012
MPZL2|10205,ENSG00000149573,MPZL2,10205,11,-0.47,2.5e-05,0.0012
PDE9A|5152,ENSG00000160191,PDE9A,5152,21,0.7,2.5e-05,0.0012
KPRP|448834,ENSG00000203786,KPRP,448834,1,-1.4,2.5e-05,0.0012
GJB2|2706,ENSG00000165474,GJB2,2706,13,-0.91,2.5e-05,0.0012
C6orf134|79969,ENSG00000229061,ATAT1,79969,CHR_HSCHR6_MHC_DBB_CTG1,0.31,2.5e-05,0.0012
ZFP14|57677,ENSG00000142065,ZFP14,57677,19,0.5,2.6e-05,0.0012
C1orf68|100129271,ENSG00000198854,C1orf68,100129271,1,-1.1,2.6e-05,0.0012
MEFV|4210,ENSG00000103313,MEFV,4210,16,-0.72,2.6e-05,0.0012
CNGB1|1258,ENSG00000070729,CNGB1,1258,16,-1.3,2.6e-05,0.0012
TMEM44|93109,ENSG00000145014,TMEM44,93109,3,0.4,2.6e-05,0.0012
RTDR1|27156,ENSG00000100218,RSPH14,27156,22,0.73,2.7e-05,0.0012
KLC4|89953,ENSG00000137171,KLC4,89953,6,0.28,2.7e-05,0.0012
RNF112|7732,ENSG00000128482,RNF112,7732,17,0.6,2.7e-05,0.0012
GSDMA|284110,ENSG00000167914,GSDMA,284110,17,-1.1,2.7e-05,0.0012
ELP2P|100131454,NA,NA,NA,NA,0.37,2.7e-05,0.0012
FAM115C|285966,ENSG00000170379,TCAF2,285966,7,-0.41,2.7e-05,0.0013
ITPKA|3706,ENSG00000137825,ITPKA,3706,15,0.63,2.8e-05,0.0013
GALNT6|11226,ENSG00000139629,GALNT6,11226,12,-0.71,2.8e-05,0.0013
ECSIT|51295,ENSG00000130159,ECSIT,51295,19,0.28,2.8e-05,0.0013
EI24|9538,ENSG00000149547,EI24,9538,11,-0.24,2.8e-05,0.0013
SLC16A8|23539,ENSG00000100156,SLC16A8,23539,22,0.82,2.8e-05,0.0013
LOC113230|113230,ENSG00000141854,,113230,19,0.59,2.8e-05,0.0013
CSAG2|728461,NA,NA,NA,NA,-1.4,2.8e-05,0.0013
TMEM33|55161,ENSG00000109133,TMEM33,55161,4,-0.24,2.8e-05,0.0013
PKP3|11187,ENSG00000184363,PKP3,11187,11,-0.44,2.8e-05,0.0013
UBE4A|9354,ENSG00000110344,UBE4A,9354,11,-0.23,2.8e-05,0.0013
WFDC12|128488,ENSG00000168703,WFDC12,128488,20,-1.5,2.9e-05,0.0013
MECP2|4204,ENSG00000169057,MECP2,4204,X,0.21,2.9e-05,0.0013
ZNF519|162655,ENSG00000175322,ZNF519,162655,18,0.52,2.9e-05,0.0013
KIAA0146|23514,ENSG00000164808,SPIDR,23514,8,0.29,2.9e-05,0.0013
C20orf96|140680,ENSG00000196476,C20orf96,140680,20,0.52,2.9e-05,0.0013
C16orf55|124045,ENSG00000167523,SPATA33,124045,16,0.3,3e-05,0.0013
ABP1|26,ENSG00000002726,AOC1,26,7,-0.79,3e-05,0.0013
DSG1|1828,ENSG00000134760,DSG1,1828,18,-1.7,3e-05,0.0013
RBMS2|5939,ENSG00000076067,RBMS2,5939,12,-0.32,3e-05,0.0013
TMEM86A|144110,ENSG00000151117,TMEM86A,144110,11,-0.56,3e-05,0.0013
SLC37A2|219855,ENSG00000134955,SLC37A2,219855,11,-0.5,3e-05,0.0013
ARL6|84100,ENSG00000113966,ARL6,84100,3,0.33,3e-05,0.0013
CCDC45|90799,ENSG00000258890,CEP95,90799,17,0.27,3.1e-05,0.0013
RRP7B|91695,ENSG00000182841,RRP7BP,91695,22,0.37,3.1e-05,0.0013
C17orf80|55028,ENSG00000141219,C17orf80,55028,17,0.2,3.1e-05,0.0013
ZNF248|57209,ENSG00000198105,ZNF248,57209,10,0.31,3.1e-05,0.0013
TRIM58|25893,ENSG00000162722,TRIM58,25893,1,-1.2,3.1e-05,0.0013
TMEM135|65084,ENSG00000166575,TMEM135,65084,11,-0.3,3.1e-05,0.0013
TMEM52|339456,ENSG00000178821,TMEM52,339456,1,0.66,3.2e-05,0.0014
C17orf69|147081,ENSG00000282171,CRHR1-IT1,147081,CHR_HSCHR17_2_CTG5,0.44,3.2e-05,0.0014
HSPC159|29094,ENSG00000119862,LGALSL,29094,2,-0.54,3.2e-05,0.0014
TMEM67|91147,ENSG00000164953,TMEM67,91147,8,0.36,3.2e-05,0.0014
AMZ2P1|201283,ENSG00000214174,AMZ2P1,201283,17,0.45,3.3e-05,0.0014
SPEF1|25876,ENSG00000101222,SPEF1,25876,20,0.67,3.3e-05,0.0014
CCDC104|112942,ENSG00000163001,CFAP36,112942,2,0.28,3.3e-05,0.0014
DVL2|1856,ENSG00000004975,DVL2,1856,17,0.24,3.3e-05,0.0014
WNK2|65268,ENSG00000165238,WNK2,65268,9,1.3,3.3e-05,0.0014
CCHCR1|54535,ENSG00000206355,CCHCR1,54535,CHR_HSCHR6_MHC_DBB_CTG1,0.34,3.3e-05,0.0014
ZNF512|84450,ENSG00000243943,ZNF512,84450,2,0.31,3.4e-05,0.0014
C1orf74|148304,ENSG00000162757,C1orf74,148304,1,-0.41,3.4e-05,0.0014
EAF1|85403,ENSG00000144597,EAF1,85403,3,-0.28,3.4e-05,0.0014
IGFBPL1|347252,ENSG00000137142,IGFBPL1,347252,9,0.86,3.4e-05,0.0014
SMYD4|114826,ENSG00000186532,SMYD4,114826,17,0.24,3.4e-05,0.0014
GINS2|51659,ENSG00000131153,GINS2,51659,16,0.4,3.4e-05,0.0014
LILRA3|11026,ENSG00000275841,LILRA3,11026,CHR_HSCHR19_4_CTG3_1,-0.82,3.5e-05,0.0014
PPBP|5473,ENSG00000163736,PPBP,5473,4,-0.96,3.5e-05,0.0014
FAM118A|55007,ENSG00000100376,FAM118A,55007,22,0.27,3.5e-05,0.0014
ZC3H8|84524,ENSG00000144161,ZC3H8,84524,2,0.27,3.6e-05,0.0014
RFPL1|5988,ENSG00000128250,RFPL1,5988,22,-0.75,3.6e-05,0.0014
BCL9L|283149,ENSG00000186174,BCL9L,283149,11,-0.31,3.6e-05,0.0014
SHISA5|51246,ENSG00000164054,SHISA5,51246,3,-0.26,3.6e-05,0.0014
CARD6|84674,ENSG00000132357,CARD6,84674,5,-0.52,3.7e-05,0.0015
UBE2T|29089,ENSG00000077152,UBE2T,29089,1,0.37,3.7e-05,0.0015
LHPP|64077,ENSG00000107902,LHPP,64077,10,0.29,3.8e-05,0.0015
HEPHL1|341208,ENSG00000181333,HEPHL1,341208,11,-1.3,3.8e-05,0.0015
CTSC|1075,ENSG00000109861,CTSC,1075,11,-0.42,3.9e-05,0.0015
USP2|9099,ENSG00000036672,USP2,9099,11,-0.8,3.9e-05,0.0015
DUSP18|150290,ENSG00000167065,DUSP18,150290,22,-0.32,3.9e-05,0.0015
CDA|978,ENSG00000158825,CDA,978,1,-0.99,3.9e-05,0.0015
LCE3A|353142,ENSG00000185962,LCE3A,353142,1,-1.2,4e-05,0.0016
MRPS9|64965,ENSG00000135972,MRPS9,64965,2,0.22,4e-05,0.0016
PTPN23|25930,ENSG00000076201,PTPN23,25930,3,-0.2,4e-05,0.0016
MCM7|4176,ENSG00000166508,MCM7,4176,7,0.33,4.1e-05,0.0016
SIGIRR|59307,ENSG00000185187,SIGIRR,59307,11,0.41,4.1e-05,0.0016
INTU|27152,ENSG00000164066,INTU,27152,4,0.34,4.1e-05,0.0016
RAB11A|8766,ENSG00000103769,RAB11A,8766,15,-0.23,4.1e-05,0.0016
PNLIPRP3|119548,ENSG00000203837,PNLIPRP3,119548,10,-1.5,4.1e-05,0.0016
CBX7|23492,ENSG00000100307,CBX7,23492,22,0.49,4.2e-05,0.0016
GM2A|2760,ENSG00000196743,GM2A,2760,5,-0.35,4.2e-05,0.0016
PYROXD2|84795,ENSG00000119943,PYROXD2,84795,10,0.58,4.2e-05,0.0016
KRT75|9119,ENSG00000170454,KRT75,9119,12,-1.4,4.2e-05,0.0016
C4orf10|317648,ENSG00000249673,NOP14-AS1,317648,4,-0.36,4.3e-05,0.0017
KRT1|3848,ENSG00000167768,KRT1,3848,12,-1.9,4.4e-05,0.0017
DSN1|79980,ENSG00000149636,DSN1,79980,20,0.29,4.4e-05,0.0017
CA2|760,ENSG00000104267,CA2,760,8,-0.82,4.4e-05,0.0017
WDR5B|54554,ENSG00000196981,WDR5B,54554,3,0.28,4.4e-05,0.0017
ENPP5|59084,ENSG00000112796,ENPP5,59084,6,1.1,4.6e-05,0.0017
C12orf24|29902,ENSG00000204856,FAM216A,29902,12,0.4,4.6e-05,0.0017
EFCAB1|79645,ENSG00000034239,EFCAB1,79645,8,0.84,4.6e-05,0.0017
CENPM|79019,ENSG00000100162,CENPM,79019,22,0.41,4.6e-05,0.0017
ZYG11A|440590,ENSG00000203995,ZYG11A,440590,1,1.1,4.6e-05,0.0017
CHEK2|11200,ENSG00000183765,CHEK2,11200,22,0.32,4.6e-05,0.0017
PRR14|78994,ENSG00000156858,PRR14,78994,16,0.19,4.7e-05,0.0017
REXO2|25996,ENSG00000076043,REXO2,25996,11,-0.3,4.7e-05,0.0018
AIM1|202,ENSG00000112297,AIM1,202,6,-0.38,4.7e-05,0.0018
C10orf79|80217,ENSG00000197748,CFAP43,80217,10,0.63,4.8e-05,0.0018
C9orf116|138162,ENSG00000160345,C9orf116,138162,9,0.48,4.8e-05,0.0018
RABGEF1|27342,ENSG00000154710,RABGEF1,27342,7,-0.19,4.8e-05,0.0018
ETNK2|55224,ENSG00000143845,ETNK2,55224,1,0.64,4.9e-05,0.0018
LEAP2|116842,ENSG00000164406,LEAP2,116842,5,0.52,4.9e-05,0.0018
MED9|55090,ENSG00000141026,MED9,55090,17,0.2,4.9e-05,0.0018
IMMP1L|196294,ENSG00000148950,IMMP1L,196294,11,0.28,4.9e-05,0.0018
NEURL4|84461,ENSG00000215041,NEURL4,84461,17,0.22,4.9e-05,0.0018
ANAPC7|51434,ENSG00000196510,ANAPC7,51434,12,0.18,4.9e-05,0.0018
HELLS|3070,ENSG00000119969,HELLS,3070,10,0.39,5e-05,0.0018
CWF19L1|55280,ENSG00000095485,CWF19L1,55280,10,0.2,5e-05,0.0018
CCDC114|93233,ENSG00000105479,CCDC114,93233,19,0.66,5e-05,0.0018
C11orf9|745,ENSG00000124920,MYRF,745,11,0.76,5.2e-05,0.0019
SIRPB1|10326,ENSG00000101307,SIRPB1,10326,20,-0.57,5.3e-05,0.0019
IVL|3713,ENSG00000163207,IVL,3713,1,-1.1,5.3e-05,0.0019
RAC3|5881,ENSG00000169750,RAC3,5881,17,0.57,5.3e-05,0.0019
DSP|1832,ENSG00000096696,DSP,1832,6,-0.57,5.3e-05,0.0019
EFHC1|114327,ENSG00000096093,EFHC1,114327,6,0.35,5.4e-05,0.0019
LOC339290|339290,ENSG00000263753,LINC00667,339290,18,0.5,5.4e-05,0.0019
TNKS1BP1|85456,ENSG00000149115,TNKS1BP1,85456,11,-0.29,5.5e-05,0.002
NR2C2AP|126382,ENSG00000184162,NR2C2AP,126382,19,0.31,5.6e-05,0.002
TBCCD1|55171,ENSG00000113838,TBCCD1,55171,3,0.27,5.6e-05,0.002
FAM119A|151194,ENSG00000144401,METTL21A,151194,2,0.28,5.6e-05,0.002
CHST10|9486,ENSG00000115526,CHST10,9486,2,0.63,5.6e-05,0.002
PRDM4|11108,ENSG00000110851,PRDM4,11108,12,-0.2,5.7e-05,0.002
RHOA|387,ENSG00000067560,RHOA,387,3,-0.16,5.8e-05,0.002
ELL2|22936,ENSG00000118985,ELL2,22936,5,-0.37,5.8e-05,0.002
CENPV|201161,ENSG00000166582,CENPV,201161,17,0.7,5.8e-05,0.002
FURIN|5045,ENSG00000140564,FURIN,5045,15,-0.3,5.9e-05,0.002
CCDC57|284001,ENSG00000176155,CCDC57,284001,17,0.34,5.9e-05,0.002
ISL1|3670,ENSG00000016082,ISL1,3670,5,1.1,5.9e-05,0.002
MEX3A|92312,ENSG00000254726,MEX3A,92312,1,0.58,5.9e-05,0.0021
UBC|7316,ENSG00000150991,UBC,7316,12,-0.19,5.9e-05,0.0021
SLC25A14|9016,ENSG00000102078,SLC25A14,9016,X,0.26,6e-05,0.0021
STX11|8676,ENSG00000135604,STX11,8676,6,-0.49,6e-05,0.0021
LOC399815|399815,NA,NA,NA,NA,0.7,6e-05,0.0021
LAGE3|8270,ENSG00000196976,LAGE3,8270,X,0.38,6.1e-05,0.0021
VAMP1|6843,ENSG00000139190,VAMP1,6843,12,0.43,6.1e-05,0.0021
FADS2|9415,ENSG00000134824,FADS2,9415,11,0.65,6.1e-05,0.0021
MAGED4|728239,ENSG00000154545,MAGED4,728239,X,0.68,6.1e-05,0.0021
HES7|84667,ENSG00000179111,HES7,84667,17,0.67,6.1e-05,0.0021
SUV420H2|84787,ENSG00000133247,SUV420H2,84787,19,0.31,6.1e-05,0.0021
DSG3|1830,ENSG00000134757,DSG3,1830,18,-0.62,6.2e-05,0.0021
RHPN1|114822,ENSG00000158106,RHPN1,114822,8,0.69,6.2e-05,0.0021
FAM81A|145773,ENSG00000157470,FAM81A,145773,15,0.63,6.3e-05,0.0021
FLNB|2317,ENSG00000136068,FLNB,2317,3,-0.33,6.3e-05,0.0021
HKR1|284459,ENSG00000181666,HKR1,284459,19,0.37,6.4e-05,0.0021
FAM120B|84498,ENSG00000112584,FAM120B,84498,6,-0.22,6.4e-05,0.0021
KRT32|3882,ENSG00000108759,KRT32,3882,17,0.74,6.4e-05,0.0021
ELMOD3|84173,ENSG00000115459,ELMOD3,84173,2,0.22,6.4e-05,0.0021
PITX2|5308,ENSG00000164093,PITX2,5308,4,-1.1,6.4e-05,0.0021
TGM5|9333,ENSG00000104055,TGM5,9333,15,-0.91,6.4e-05,0.0021
DDX43|55510,ENSG00000080007,DDX43,55510,6,1.1,6.4e-05,0.0021
PELP1|27043,ENSG00000141456,PELP1,27043,17,0.24,6.5e-05,0.0021
UBQLN2|29978,ENSG00000188021,UBQLN2,29978,X,-0.25,6.5e-05,0.0022
TUBA4A|7277,ENSG00000127824,TUBA4A,7277,2,-0.51,6.5e-05,0.0022
PDE4C|5143,ENSG00000105650,PDE4C,5143,19,0.71,6.5e-05,0.0022
CLPX|10845,ENSG00000166855,CLPX,10845,15,-0.24,6.6e-05,0.0022
CCR3|1232,ENSG00000183625,CCR3,1232,3,-0.54,6.6e-05,0.0022
TRIM45|80263,ENSG00000134253,TRIM45,80263,1,0.42,6.6e-05,0.0022
MKS1|54903,ENSG00000011143,MKS1,54903,17,0.2,6.6e-05,0.0022
ZNF768|79724,ENSG00000169957,ZNF768,79724,16,0.25,6.6e-05,0.0022
ST3GAL3|6487,ENSG00000126091,ST3GAL3,6487,1,0.34,6.8e-05,0.0022
POFUT2|23275,ENSG00000186866,POFUT2,23275,21,0.28,6.8e-05,0.0022
RNASEH2A|10535,ENSG00000104889,RNASEH2A,10535,19,0.32,6.8e-05,0.0022
KRT14|3861,ENSG00000186847,KRT14,3861,17,-1.1,6.8e-05,0.0022
ANKRD54|129138,ENSG00000100124,ANKRD54,129138,22,0.21,6.8e-05,0.0022
RPS19BP1|91582,ENSG00000187051,RPS19BP1,91582,22,0.3,6.9e-05,0.0022
GJB6|10804,ENSG00000121742,GJB6,10804,13,-1.1,7e-05,0.0022
C2orf7|84279,ENSG00000135617,PRADC1,84279,2,0.3,7e-05,0.0022
STRC|161497,ENSG00000242866,STRC,161497,15,0.67,7e-05,0.0023
LOC339674|339674,ENSG00000205704,LINC00634,339674,22,0.62,7e-05,0.0023
SHISA7|729956,ENSG00000187902,SHISA7,729956,19,0.71,7.1e-05,0.0023
C4orf21|55345,ENSG00000138658,ZGRF1,55345,4,0.34,7.1e-05,0.0023
FAF1|11124,ENSG00000185104,FAF1,11124,1,0.18,7.1e-05,0.0023
ING4|51147,ENSG00000111653,ING4,51147,12,0.31,7.1e-05,0.0023
NLRX1|79671,ENSG00000160703,NLRX1,79671,11,-0.39,7.1e-05,0.0023
RPAIN|84268,ENSG00000129197,RPAIN,84268,17,0.29,7.1e-05,0.0023
MYO1E|4643,ENSG00000157483,MYO1E,4643,15,-0.28,7.2e-05,0.0023
ENAH|55740,ENSG00000154380,ENAH,55740,1,-0.37,7.2e-05,0.0023
ARL3|403,ENSG00000138175,ARL3,403,10,0.3,7.2e-05,0.0023
TGFBR2|7048,ENSG00000163513,TGFBR2,7048,3,-0.47,7.3e-05,0.0023
KIAA1712|80817,ENSG00000164118,CEP44,80817,4,0.26,7.3e-05,0.0023
ARRDC2|27106,ENSG00000105643,ARRDC2,27106,19,0.32,7.3e-05,0.0023
FABP5|2171,ENSG00000164687,FABP5,2171,8,-0.88,7.3e-05,0.0023
FAM25A|643161,ENSG00000188100,FAM25A,643161,10,-1.4,7.4e-05,0.0023
LMAN2L|81562,ENSG00000114988,LMAN2L,81562,2,0.24,7.4e-05,0.0023
PTP4A1|7803,ENSG00000112245,PTP4A1,7803,6,-0.28,7.4e-05,0.0023
ING5|84289,ENSG00000168395,ING5,84289,2,0.27,7.5e-05,0.0023
ENO2|2026,ENSG00000111674,ENO2,2026,12,0.57,7.5e-05,0.0023
MDP1|145553,ENSG00000213920,MDP1,145553,14,0.31,7.5e-05,0.0023
RIN1|9610,ENSG00000174791,RIN1,9610,11,-0.45,7.5e-05,0.0023
SEPT7P2|641977,NA,NA,NA,NA,0.35,7.5e-05,0.0023
OBFC2A|64859,ENSG00000173559,NABP1,64859,2,-0.37,7.5e-05,0.0023
PPAPDC2|403313,ENSG00000205808,PLPP6,403313,9,-0.3,7.7e-05,0.0024
CYP26B1|56603,ENSG00000003137,CYP26B1,56603,2,-0.69,7.8e-05,0.0024
ZNF75A|7627,ENSG00000162086,ZNF75A,7627,16,0.32,7.8e-05,0.0024
GBP5|115362,ENSG00000154451,GBP5,115362,1,-0.9,7.8e-05,0.0024
LOC730101|730101,NA,NA,NA,NA,0.87,7.8e-05,0.0024
CASP1|834,ENSG00000137752,CASP1,834,11,-0.42,7.8e-05,0.0024
REEP3|221035,ENSG00000165476,REEP3,221035,10,-0.3,7.8e-05,0.0024
ACE2|59272,ENSG00000130234,ACE2,59272,X,-0.75,8e-05,0.0024
C2orf56|55471,ENSG00000003509,NDUFAF7,55471,2,0.19,8.1e-05,0.0024
MIOX|55586,ENSG00000100253,MIOX,55586,22,0.89,8.1e-05,0.0024
KRT17|3872,ENSG00000128422,KRT17,3872,17,-0.75,8.1e-05,0.0024
TROAP|10024,ENSG00000135451,TROAP,10024,12,0.35,8.1e-05,0.0024
FKBP6|8468,ENSG00000077800,FKBP6,8468,7,0.84,8.1e-05,0.0024
CHPT1|56994,ENSG00000111666,CHPT1,56994,12,0.53,8.1e-05,0.0024
PRIC285|85441,ENSG00000130589,HELZ2,85441,20,-0.42,8.1e-05,0.0024
MAGED4B|81557,ENSG00000187243,MAGED4B,81557,X,0.73,8.2e-05,0.0024
H2AFZ|3015,ENSG00000164032,H2AFZ,3015,4,0.28,8.2e-05,0.0024
FANCC|2176,ENSG00000158169,FANCC,2176,9,0.3,8.3e-05,0.0025
STXBP5|134957,ENSG00000164506,STXBP5,134957,6,-0.37,8.3e-05,0.0025
DHRS7|51635,ENSG00000100612,DHRS7,51635,14,-0.33,8.3e-05,0.0025
C6orf10|10665,ENSG00000206245,C6orf10,10665,CHR_HSCHR6_MHC_MANN_CTG1,-0.94,8.4e-05,0.0025
RANBP6|26953,ENSG00000137040,RANBP6,26953,9,-0.32,8.5e-05,0.0025
MED17|9440,ENSG00000042429,MED17,9440,11,-0.23,8.6e-05,0.0025
SEPX1|51734,ENSG00000198736,MSRB1,51734,16,-0.36,8.7e-05,0.0025
MTERFD3|80298,ENSG00000120832,MTERF2,80298,12,0.31,8.7e-05,0.0026
ENTPD7|57089,ENSG00000198018,ENTPD7,57089,10,-0.38,8.7e-05,0.0026
KLF15|28999,ENSG00000163884,KLF15,28999,3,0.77,8.7e-05,0.0026
CP110|9738,ENSG00000103540,CCP110,9738,16,0.27,8.7e-05,0.0026
MNS1|55329,ENSG00000138587,MNS1,55329,15,0.55,8.8e-05,0.0026
FOXRED2|80020,ENSG00000100350,FOXRED2,80020,22,0.47,8.8e-05,0.0026
SCAI|286205,ENSG00000173611,SCAI,286205,9,0.3,8.9e-05,0.0026
EXOC2|55770,ENSG00000112685,EXOC2,55770,6,-0.2,8.9e-05,0.0026
CUZD1|50624,ENSG00000138161,CUZD1,50624,10,0.56,9e-05,0.0026
BMP2K|55589,ENSG00000138756,BMP2K,55589,4,-0.37,9.1e-05,0.0026
RAD51C|5889,ENSG00000108384,RAD51C,5889,17,0.27,9.1e-05,0.0026
MYNN|55892,ENSG00000085274,MYNN,55892,3,0.25,9.2e-05,0.0026
RPP25|54913,ENSG00000178718,RPP25,54913,15,0.47,9.2e-05,0.0026
NFYB|4801,ENSG00000120837,NFYB,4801,12,0.21,9.3e-05,0.0027
NRIP1|8204,ENSG00000180530,NRIP1,8204,21,-0.43,9.3e-05,0.0027
MCM5|4174,ENSG00000100297,MCM5,4174,22,0.3,9.3e-05,0.0027
KIAA1609|57707,ENSG00000140950,TLDC1,57707,16,-0.39,9.4e-05,0.0027
CPOX|1371,ENSG00000080819,CPOX,1371,3,0.24,9.4e-05,0.0027
PERP|64065,ENSG00000112378,PERP,64065,6,-0.39,9.4e-05,0.0027
FBLIM1|54751,ENSG00000162458,FBLIM1,54751,1,-0.45,9.4e-05,0.0027
P4HTM|54681,ENSG00000178467,P4HTM,54681,3,0.47,9.6e-05,0.0027
TNFAIP1|7126,ENSG00000109079,TNFAIP1,7126,17,-0.22,9.6e-05,0.0027
AZI1|22994,ENSG00000141577,CEP131,22994,17,0.28,9.7e-05,0.0027
TMSB15A|11013,ENSG00000158164,TMSB15A,11013,X,0.85,9.7e-05,0.0027
MAGED1|9500,ENSG00000179222,MAGED1,9500,X,0.4,9.7e-05,0.0027
USP39|10713,ENSG00000168883,USP39,10713,2,0.18,9.8e-05,0.0028
S100PBP|64766,ENSG00000116497,S100PBP,64766,1,0.18,9.9e-05,0.0028
CYB5RL|606495,ENSG00000215883,CYB5RL,606495,1,0.39,1e-04,0.0028
MED30|90390,ENSG00000164758,MED30,90390,8,0.25,1e-04,0.0028
CDH3|1001,ENSG00000062038,CDH3,1001,16,-0.51,1e-04,0.0028
ZNF771|51333,ENSG00000179965,ZNF771,51333,16,0.4,1e-04,0.0028
UNC119B|84747,ENSG00000175970,UNC119B,84747,12,0.31,1e-04,0.0028
TDH|157739,ENSG00000154316,TDH,157739,8,0.74,1e-04,0.0029
PTPRS|5802,ENSG00000105426,PTPRS,5802,19,0.52,1e-04,0.0029
CASC1|55259,ENSG00000118307,CASC1,55259,12,0.6,1e-04,0.0029
NDC80|10403,ENSG00000080986,NDC80,10403,18,0.35,1e-04,0.0029
TMEM121|80757,ENSG00000184986,TMEM121,80757,14,0.52,1e-04,0.0029
ZSWIM3|140831,ENSG00000132801,ZSWIM3,140831,20,0.27,0.00011,0.0029
TIGD3|220359,ENSG00000173825,TIGD3,220359,11,0.49,0.00011,0.0029
RHOG|391,ENSG00000177105,RHOG,391,11,-0.22,0.00011,0.0029
MCM6|4175,ENSG00000076003,MCM6,4175,2,0.3,0.00011,0.0029
RAGE|5891,ENSG00000080823,MOK,5891,14,0.46,0.00011,0.0029
TRAF2|7186,ENSG00000127191,TRAF2,7186,9,0.33,0.00011,0.0029
LRRC41|10489,ENSG00000132128,LRRC41,10489,1,-0.19,0.00011,0.003
KHK|3795,ENSG00000138030,KHK,3795,2,0.55,0.00011,0.003
DCAKD|79877,ENSG00000172992,DCAKD,79877,17,0.3,0.00011,0.003
CDKN1B|1027,ENSG00000111276,CDKN1B,1027,12,0.25,0.00011,0.003
HERC6|55008,ENSG00000138642,HERC6,55008,4,-0.61,0.00011,0.003
DNAH7|56171,ENSG00000118997,DNAH7,56171,2,0.63,0.00011,0.003
MGC16703|113691,ENSG00000161149,TUBA3FP,113691,22,0.63,0.00011,0.003
ARHGAP32|9743,ENSG00000134909,ARHGAP32,9743,11,-0.4,0.00011,0.003
